qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q1
9532.0,1091,849.0,3.0,20.0,2022.0,17.0,15.0,marina_bay,2.5,0.0,20.0,20.0,90984.0,26548.0,26274.5,0.0,0.0,117532.0
10193.0,1127,844.0,6.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,3.0,90984.0,,,23145.0,23360.0,
10196.0,1127,832.0,6.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,5.0,90984.0,,,23575.0,23360.0,
10194.0,1127,830.0,9.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,1.0,90984.0,,,22073.0,22746.5,
10199.0,1127,815.0,9.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,4.0,90984.0,,,23420.0,22746.5,
10195.0,1127,1.0,131.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,2.0,90984.0,,,22177.0,22913.0,
10200.0,1127,847.0,131.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,6.0,90984.0,,,23649.0,22913.0,
10197.0,1127,4.0,117.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,9.0,90984.0,,,24376.0,24864.5,
10205.0,1127,840.0,117.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,13.0,90984.0,,,24645.0,24631.5,
10198.0,1127,857.0,1.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,20.0,90984.0,,,0.0,0.0,
10206.0,1127,846.0,1.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,15.0,90984.0,,,24930.0,25086.0,
10201.0,1127,852.0,213.0,0.0,2024.0,18.0,15.0,marina_bay,150.0,100.0,0.0,8.0,90984.0,,,24330.0,24476.0,
10211.0,1127,817.0,213.0,0.0,2024.0,18.0,15.0,marina_bay,150.0,100.0,0.0,17.0,90984.0,,,25242.0,25086.0,
10212.0,1127,807.0,213.0,0.0,2024.0,18.0,15.0,marina_bay,150.0,100.0,0.0,20.0,90984.0,,,0.0,0.0,
10202.0,1127,822.0,51.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,16.0,90984.0,,,25099.0,24745.0,
10209.0,1127,855.0,51.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,10.0,90984.0,,,24391.0,24745.0,
10203.0,1127,842.0,214.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,12.0,90984.0,,,24622.0,24476.0,
10204.0,1127,839.0,214.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,18.0,90984.0,,,25353.0,24864.5,
10207.0,1127,825.0,210.0,0.0,2024.0,18.0,15.0,marina_bay,50.0,100.0,0.0,7.0,90984.0,,,24119.0,24435.5,
10208.0,1127,848.0,3.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,19.0,90984.0,,,26001.0,26274.5,
10210.0,1127,858.0,3.0,0.0,2024.0,18.0,15.0,marina_bay,100.0,100.0,0.0,20.0,90984.0,,,0.0,0.0,
